VoLL,Effectiveness,DiscountRate,k_star,NPV_star
7252.163524718618,0.9964821401163803,0.060150971713607344,13134,10711971847.355337
6895.48526207748,0.8714997848035334,0.08700816406415138,12345,7696520549.468163
4974.9470645811125,0.8204392597711154,0.10111739861346777,11079,5158554094.027274
4147.732776388348,0.7965172045057833,0.11667114841503998,10077,4021808489.4725294
5320.136503026214,0.9686572000786896,0.11625684643308525,11997,6640278894.0735035
6538.784722253598,0.7594663506680746,0.09436983228395063,11451,5797504028.744644
6267.644518241168,0.708719440043155,0.09874863365152259,10860,4910199690.184813
5678.80157570049,0.8980740954141615,0.11000099302822627,11833,6346943673.192837
5798.379143949829,0.7924714190105784,0.07114834137864202,11750,6206873084.483183
4025.839887385665,0.8076773002735508,0.09153566383764214,10593,4505750815.592701
7584.563067866266,0.710755859537557,0.0653685934758193,11905,6669502101.816818
3848.2307871495555,0.7334318343347881,0.0733141858646859,10100,4017590750.2841873
5282.301310138349,0.9051089742277139,0.0759542738998803,12141,6978657097.734934
5792.143907158366,0.8694994838015078,0.06152634109434922,12290,7438049001.455198
5866.709514953576,0.9362138219230229,0.06693578169769729,12551,8194398377.00922
5678.402107095927,0.8812867267874441,0.119817960028744,11579,5928019220.046612
5463.433954203752,0.8031642079233283,0.07552070087849878,11612,5950475526.191717
5077.356724642703,0.7193485554448082,0.09589846714342687,10341,4294180336.6519423
5023.9083712681795,0.8199234586635009,0.05669452201601873,11823,6265028369.685499
4311.205081044064,0.7966237280005752,0.11752186146618976,10180,4120552401.6694803
4023.1885846550354,0.908878198042872,0.07837952939337466,11601,5793875788.806932
3718.2602271575806,0.7121382520088831,0.08489978074747878,9450,3526905888.2683773
7799.1157739041655,0.7075292414631336,0.06711890852283788,11923,6733893129.657833
7164.642871280232,0.8304929653702557,0.06075311092028461,12511,8187873030.366341
7165.473775305391,0.7465702679855482,0.09584280561504427,11599,6054994604.901154
3188.7756519743557,0.7374261373648027,0.10543890976228164,8730,3083204441.3190937
5047.119465282986,0.8290265995994626,0.09408759684145551,11315,5461315053.898613
7268.564841568744,0.7480566477744512,0.1115779316345083,11400,5771908793.936665
5230.394815013098,0.8834559312610124,0.06105395619221532,12206,7098637574.474529
4407.5162277101645,0.9908634947887707,0.09664477036223676,11989,6530479941.442568
5894.9410008081495,0.743659940345428,0.11687850500486084,10678,4683127892.632331
5348.1919843820615,0.7518912772512117,0.06626663272737815,11305,5481672232.73139
7513.240283404535,0.79046347643027,0.07534458568761944,12254,7464297676.0433445
7669.978193143455,0.9899666196458843,0.09872255284325644,12883,9619866265.717657
7074.033129877132,0.8006416604790716,0.10074375145611864,11873,6550653138.060524
6539.069140839869,0.830405218936681,0.10088911799903186,11874,6497671440.604595
6817.31648758483,0.7995014450295378,0.08880698576518836,11922,6649029878.038515
4784.976903069557,0.8789342303827871,0.09807883115285079,11469,5680724923.938566
3535.3828710998,0.7198713005707672,0.09806142545049358,9032,3266809233.9171133
6671.0452091410225,0.7159438887851343,0.05095307885029259,11845,6443201191.830145
4952.113507026515,0.9365046684331645,0.10808783069307012,11779,6181856537.332663
7713.3981877776,0.8978280393800943,0.10997970155486622,12440,8065056910.378899
7102.242721171649,0.8073183243652622,0.11653507006265332,11716,6258633595.179924
7404.2908845947795,0.8363590973565835,0.06482341993534144,12547,8354529784.42107
4693.798486558001,0.9357992329309527,0.10787077792342234,11662,5953649759.880438
5636.719750487267,0.96037485693857,0.05957825239122725,12669,8510741423.977562
7114.981777502315,0.8385438274484776,0.06487297845077324,12491,8125393142.252392
6049.771149095553,0.9720030060290819,0.09823038434129507,12438,7846905325.397055
6984.2752048170005,0.8876686449443476,0.08445449506706706,12475,8065949680.320463
5202.842612801143,0.9220742381111294,0.10464240211084247,11845,6334523847.781227
5434.317840848394,0.9976685239906486,0.07679542212764373,12568,8201789360.436298
5780.786794346228,0.8685158724091595,0.09331037569811135,11907,6523576986.132183
3983.91901125574,0.851871176327146,0.10275246661570125,10755,4664141679.10656
5520.100446501972,0.9244459570984469,0.06334409072602809,12456,7815567695.746744
3166.839419743986,0.7727167270517291,0.11015152904522607,9041,3272938459.3397913
3660.979546350123,0.7812664013816645,0.054702310242020886,10819,4726327118.281318
5652.392023780694,0.8341731066381214,0.10465300470872002,11463,5750168687.072319
3449.057282944616,0.7213244625933433,0.06716554492154539,9738,3734826627.329708
7530.496347331162,0.8668181424576782,0.10750987497814128,12283,7578409194.300653
6220.193053600453,0.9690859606082753,0.08412298117362221,12601,8410211317.783907
6986.998211676917,0.8660366861174453,0.07003339850641935,12529,8229084775.417891
4163.70290741151,0.9704632746437726,0.08656154209181915,11909,6348899388.383133
3058.851516126736,0.9663623069654557,0.0883021994777915,11257,5216386655.939949
7511.294446348195,0.8194187616569234,0.08752099428733699,12265,7506854547.333841
4421.42809314389,0.9115459100967312,0.05104617676376514,12181,6937245088.539391
6085.503831203375,0.7838266443862201,0.05510250607082415,12016,6772470646.6348
3194.7726679195093,0.8409588498918046,0.08980399535380562,10314,4199445927.3807
6682.035096292521,0.9952532642161074,0.10060055413888816,12668,8665234426.20684
3039.2822540728107,0.8169451561205003,0.10080765002854948,9680,3684271450.5756083
3528.6633774745133,0.7306210171589118,0.11631647086383375,8730,3080028306.8054867
6947.782600100756,0.9743109603140934,0.08436951005704316,12815,9190163829.940958
5773.351334850644,0.7239851429886791,0.09935599526350297,10741,4740103223.5177555
4537.567687741921,0.9880851869250746,0.11350818584941373,11813,6199832579.379694
3565.6452846074317,0.7741599862115375,0.05966910689714591,10587,4472199930.49011
4718.923903016216,0.993495998385851,0.11271124050272008,11918,6440117676.477642
4594.291168016351,0.8449489419200589,0.0895600423489033,11267,5366966665.845167
6338.661516914361,0.7705691492685834,0.08544608138840817,11596,6000716442.810955
6644.585923633141,0.9662480380783736,0.058592588182334225,12921,9684204586.338017
7700.855722463565,0.9511277750991188,0.05421328869618213,13131,10748941907.495152
5577.226910308149,0.7329371652896903,0.07973916604485486,11039,5121697521.227021
5464.952724162364,0.9233132272422747,0.11642209152076652,11814,6281422328.782877
7585.327423790359,0.9557715282385967,0.05111550753096718,13147,10823095692.487558
3706.4877134701846,0.9763261564537,0.0912620666022935,11656,5851270048.232809
4949.391832388053,0.7542585568136053,0.055343239779090996,11319,5458415876.496008
5655.046251880948,0.9723559153097246,0.0916169321681459,12388,7668827773.269934
3046.8242150596398,0.8286104178401306,0.07658743975770402,10357,4227231930.84328
3645.7926473627344,0.9025241725395658,0.08075666218446256,11294,5332964995.055082
6730.810489326785,0.8784366468711744,0.07554532793678316,12454,7989881034.691238
6264.646139333274,0.7903273620592935,0.11906782877976017,11185,5396899224.077877
5443.541861677695,0.9166914107766179,0.06249489450729405,12403,7669783286.028784
6879.649878823642,0.7468532062265836,0.08399442038446475,11666,6144796632.566521
5424.59296111518,0.9709178088114887,0.05647655219353895,12684,8525945089.337122
6274.548025200294,0.7006179981633387,0.08388533577601937,11024,5139005736.483256
3996.652743830985,0.824558307834442,0.10986917155903012,10381,4287128886.56771
5630.074823947563,0.9053375895239196,0.08224245552492787,12198,7124823250.989885
7399.4071670100975,0.8731872081489956,0.06336933326180451,12731,8934644296.677921
6888.562648880861,0.7576876294697875,0.10900268617502519,11372,5684445037.285933
7489.17705520984,0.8953289577431695,0.10331294655110643,12441,8038650378.044977
4690.676536309955,0.7441074345191151,0.0750470695983943,10761,4700475798.818462
3564.544226523654,0.8579826510550324,0.0720572472678325,11069,5026427384.288956
4668.584738057023,0.993397079108008,0.060055401509844376,12517,7874601386.909161
5716.706406188337,0.8864085754162018,0.10701785544214709,11822,6323752747.975548
6999.311809651192,0.9349951106710814,0.09526821551332254,12560,8365507950.054827
6727.799611580127,0.9756128665429319,0.07398232375136568,12850,9345293285.473118
4195.914675495184,0.7617354208356468,0.09118422075376889,10282,4199285227.5323963
4378.454935955812,0.9903661122725338,0.08376732867018563,12132,6841030740.330753
7599.035239902424,0.9281897904633339,0.11952550987053881,12454,8078433246.522114
6718.210099661646,0.834554904052945,0.08706027864336693,12116,7065125634.81978
3452.6245556641516,0.9188253494454213,0.0813705984966969,11290,5300592233.385775
5434.344433483748,0.7201291477574265,0.10577159380314372,10379,4349254350.008895
3931.1748114817638,0.7849232730376956,0.09375896381707935,10269,4179074885.624072
6706.900292080652,0.7280880058950207,0.06761680433476198,11700,6189501553.99584
7392.944532406152,0.9765289154326453,0.08575340593305768,12887,9614985407.895424
7984.939083975678,0.80031155975146,0.07765011585790234,12385,7922428905.048048
5725.295011769196,0.7131061312352989,0.07698902021773357,10991,5058295301.58385
6411.278079267569,0.7100062817264848,0.11479964782299219,10659,4691774182.422314
6172.472962550633,0.805438699316706,0.05739846780692526,12140,7067785508.365225
7910.699173225429,0.9437258422605255,0.11633460056447659,12617,8647500126.607368
6006.499712596786,0.8430806968361124,0.05442627058678575,12309,7508676061.571966
6759.006097526741,0.7152942758156525,0.10049294834190792,11099,5277257734.588091
3060.5317180520015,0.8494924321463716,0.060261536156561366,10888,4766529034.621827
7694.838198607722,0.938233630679516,0.060885920843395724,13026,10282535514.75717
5604.4182036252405,0.9036380381759057,0.10600054495319802,11883,6445965680.821917
6048.154646483252,0.7351435810268117,0.07002409755517638,11425,5722365417.043491
5653.732530555849,0.718747976367562,0.10772429637195102,10461,4439726787.297147
6749.1315275393845,0.7320162217849062,0.07903811436900297,11566,5981233019.539089
4251.039633441314,0.9253558572628457,0.11038122036300281,11313,5411696010.891926
7666.835622620399,0.9798297204046684,0.11405689589314119,12734,8972070005.251934
3858.8987840005507,0.89623510380807,0.07213301066753211,11528,5667320865.6054
7081.8118578039675,0.9349871878108502,0.0842008918328931,12693,8798055858.25176
6160.053730096373,0.7942199448658774,0.09345546175643694,11574,5953282239.00972
6044.521913791324,0.8584050013904474,0.07228798611499346,12210,7208535750.643154
7378.225687544735,0.7624479691835004,0.055541479811039546,12277,7546920330.717903
5144.961689405664,0.7765823315285083,0.07250921774829763,11302,5461046906.361826
5688.804555803822,0.7226478970933589,0.09807023199689059,10696,4694754159.431534
6244.0942344140385,0.7357162775344509,0.06365334824270645,11628,6038995107.484606
4039.6879032379784,0.755458374862082,0.07418086384357658,10444,4354594228.505327
4434.4933453563945,0.861283014970361,0.10949664717724342,10988,4968408646.29409
3035.2137119958597,0.9804080647862812,0.09427980442243392,11236,5185256833.951562
6241.981851722108,0.9532161505532419,0.09861031876662857,12406,7790871627.988922
3030.2789431832466,0.8010484875198556,0.09636569545739809,9594,3623614493.4070787
7585.238558514404,0.7341457095746735,0.05813217771153942,12148,7218696139.597298
4710.215639081816,0.8654317026484428,0.07121459150573503,11766,6130836932.470133
5353.975964399333,0.9777746432221985,0.08045721169880948,12452,7770142407.348322
7231.616148822007,0.9552751942103139,0.06590559878600309,12957,9869415342.808838
7317.364513709241,0.8904418236015916,0.06846152082183894,12732,8931771080.556765
4949.90869569853,0.9908244639298538,0.05039812143654851,12692,8466434419.055923
3115.560378301676,0.9005100986846956,0.06861444721463109,11164,5110726876.910808
4464.403309880501,0.963650729442646,0.09773694514789663,11860,6278326403.326603
4459.994455099229,0.9269300945914043,0.058863895732279695,12171,6926047807.526354
4477.791388071946,0.9153547568668345,0.11470581160288855,11305,5411308060.274357
3599.9708413353474,0.8981949981371049,0.07879237763926598,11279,5295216639.020514
3676.4527758213767,0.7263278077320399,0.06077540260382305,10147,4063847752.538205
6331.610789845439,0.8158929684056374,0.06375753080360921,12174,7158815255.089666
6075.813589564678,0.9670599185475595,0.10839574289695574,12308,7518726867.761051
5101.863023772019,0.9551836577843154,0.06994402050110261,12381,7569353691.051613
3236.1652508304455,0.9666548351304877,0.087068840843605,11389,5413851371.628946
3802.72902543737,0.9379778208852474,0.06716465449716633,11841,6168444485.672466
5857.740768177944,0.9936959368286258,0.052477892298088545,12893,9434046907.986723
6077.2861801200615,0.7691648101215534,0.05738967357419161,11896,6508516197.624844
5331.028447267393,0.9890556351220361,0.09238665552092742,12348,7524011894.750597
6543.913786425047,0.78458073789916,0.09566028600305423,11640,6075859281.557901
7014.576511934267,0.7015931762520783,0.07892651294105607,11418,5778716808.822432
5793.237938036225,0.7461372832534947,0.0715973467164191,11379,5626298540.344479
6946.866375122614,0.9546124540132681,0.050272993840935795,13015,10154292722.974945
4195.941628438999,0.7910286437691971,0.11955595119592709,9995,3956185799.6258926
4280.849749037766,0.7863235546775948,0.06314521797161063,11078,5095581981.176661
7039.042844556635,0.8990013378455574,0.09280350691011885,12453,8008702020.915913
4120.465708949823,0.9859548996065037,0.10115082616376886,11785,6094708286.0058975
6877.702016452539,0.9348975236156929,0.07116791537813319,12781,9038144566.362045
6366.453788039858,0.9110902467624116,0.06990818984612732,12555,8261072744.395525
4695.43060177124,0.8790428421784228,0.05940813444662896,12002,6588145608.340689
3636.308424510344,0.9230114443613266,0.06784412353267007,11652,5836767084.098602
7613.102645977646,0.847712750767678,0.11603491536203409,12121,7163055237.204891
5837.750079709724,0.7966046114668173,0.06640885563861221,11862,6415909311.328659
6560.4011436421115,0.7364474262130627,0.056143494770884886,11868,6496174830.40074
7347.636224329367,0.7004047616843302,0.11283077479222144,11036,5213522356.12692
6285.045723323514,0.9739363162088296,0.11337557450204315,12354,7649108961.406799
7537.993960924915,0.856858447207774,0.05152591243468416,12815,9240065436.22204
7301.9943858463885,0.9584844725462558,0.09234768913039584,12764,9054488676.425682
3085.19973894164,0.9249238253547476,0.11348086725321439,10505,4369498625.488414
3876.425422991433,0.8431228580979903,0.07582080353570492,11072,5062220882.069188
3622.1412230925794,0.8865024933230524,0.07238897035447184,11306,5348978516.049803
7575.2519461440015,0.9970376863026118,0.11567401439402768,12759,9058413237.046408
7208.395966213074,0.9157318224583391,0.08720461937176771,12614,8559329765.252527
6120.710241692992,0.9624878599197205,0.10324518369186803,12365,7653822177.13999
6170.949363457918,0.9293911489230839,0.05804516258182878,12716,8705451081.377325
7884.490469679348,0.8092705138677726,0.11204367730092174,12039,6982552317.938988
6932.721300487464,0.8991961396658849,0.0911508861267537,12438,7966447601.999151
6637.504460971242,0.7037673793058415,0.05865703332885648,11610,6043872650.644842
4917.522077630376,0.9553619569535292,0.07339793294850568,12275,7284952369.843195
3928.4799870788675,0.8439283260184506,0.06608619095259743,11288,5337467767.650541
7362.685484403695,0.7863854305021345,0.05552616582204614,12395,7887176806.122366
4835.295195127732,0.732134981935879,0.09595655767115782,10314,4261143033.4780407
5749.558229085718,0.8232822839947084,0.09163156681435117,11636,6016070699.042004
7574.996916333371,0.8498806961454188,0.07549500694158631,12543,8354364904.891869
7290.292620709494,0.9271621734830718,0.07788692741803835,12783,9102454228.953344
4736.654120079386,0.9323953406105712,0.10078455413660771,11764,6128427970.953539
7514.848984470739,0.9763752987674656,0.08319286649986198,12930,9825616458.151371
3854.142308490059,0.8872001201742094,0.05801230960939675,11683,5922421633.493425
7455.683638484424,0.9732014174103598,0.1150882159689797,12634,8659626370.801445
6134.941029661519,0.7942164198534101,0.10722456076356046,11354,5610239201.198746
4146.959035855346,0.887609757363496,0.08607154305289041,11386,5505071857.963802
7461.200589616437,0.7847978879486543,0.11268721885782639,11742,6338295329.507837
3580.959626588424,0.8344078089529878,0.11495957489780029,10058,3977518829.932538
7832.25132183196,0.9442313513041842,0.05655676280794967,13106,10686336922.508402
6748.168028374159,0.8161186371532839,0.05170997593404779,12427,7899235637.342022
7108.911241056434,0.9000922829467203,0.07607435692034951,12632,8615764691.77805
3014.2136769209887,0.899838021955718,0.06942933369302733,11075,4993442037.386246
3503.794015528555,0.9911078603193155,0.1083206500333546,11359,5402570712.685034
6390.27007434301,0.7799059907784877,0.07097348175851399,11891,6533609277.716791
3376.483943593237,0.8326802033995649,0.0727409226194825,10729,4610564703.169829
3239.5135091388074,0.8805717597643137,0.09803414044669363,10543,4419722322.099796
4242.265225844769,0.8674978183146084,0.0808590910201677,11385,5505028363.349693
5771.128400917623,0.9510910017151448,0.0676314745643185,12570,8265318443.198433
5643.724594806108,0.8826234168975691,0.06070507947740438,12321,7490438352.473644
4802.487876859341,0.9503522398425323,0.058015606458033546,12401,7571590035.039202
5214.27487704343,0.914612738580657,0.08958154944404727,12004,6652038170.066105
6325.662627393836,0.9753913874737712,0.09543711378133013,12550,8236124057.992033
6286.656676566528,0.932138926223199,0.11993140784212272,12104,6989333125.032307
3931.088110232389,0.8756334984204374,0.07519114214865784,11367,5449862439.6641445
5546.716301258278,0.8116825825261739,0.0704468476625732,11790,6250671484.126883
4007.580370071707,0.7786740193675606,0.06088130349973016,10905,4844805371.042286
3297.17117381787,0.8885777502955483,0.06314909663684377,11290,5289741825.910013
7074.192463006822,0.8446924794867128,0.08269280313986896,12304,7624501213.971464
4296.454744989465,0.7662356633517086,0.07149134616832645,10783,4712468215.760286
3955.866294963287,0.8254077245455667,0.11810361497165979,10189,4115044757.6006556
5030.832010648705,0.9506553269692138,0.08588051869858847,12166,6986126446.643848
3705.79113132512,0.9766079020657747,0.06015124915432496,12086,6663878025.304262
7532.579113618168,0.8473194965352426,0.1075446386211325,12199,7326007493.968037
4847.354393084897,0.825298923181849,0.06457334106818433,11662,5967715852.163542
6068.679116858228,0.8515839240678607,0.06962295127428073,12215,7220806290.678728
6115.991182731846,0.9926345284190307,0.11197015708069072,12391,7750022975.804001
6574.252896301648,0.8749892599082839,0.10308233069574543,12104,7009652304.905258
3641.0191927805813,0.8607935944255771,0.08805551660615893,10863,4772460246.477403
4117.6001661531245,0.7593833653229253,0.11517732841053203,9670,3701268885.756895
7679.551986251207,0.8857128012596813,0.09552678172426737,12527,8312530564.913965
6290.184033713517,0.7680503235440769,0.10699958820808693,11209,5429265112.739096
7638.271446435151,0.8606228303514734,0.08651068762994948,12499,8211968547.945248
4422.575506031809,0.7601391470459679,0.0787858382431109,10676,4592127706.881781
6266.543839830899,0.773578026771264,0.11708521512075269,11094,5255253064.44172
3342.7524922536863,0.7754471849753061,0.06462388528017113,10317,4209528303.75379
4191.886008682638,0.8179250326575438,0.058305570069475246,11369,5475741214.943373
3746.0500528252105,0.7813598447124843,0.0918189385592478,10126,4048490041.027504
5069.200538823357,0.9183490710336125,0.11215072749967064,11667,5996693261.974922
4400.082500547283,0.9177975964466916,0.10432596296568683,11434,5602392834.477882
5544.457796396891,0.8374644807235966,0.10489951425674358,11437,5696060549.4897785
5415.717626968291,0.9729955850340941,0.09474967113400115,12276,7355744372.895138
7676.057080698669,0.769139151523677,0.11830598538105214,11638,6158132475.371792
5670.793602193173,0.8357901977806605,0.060910941663513934,12101,6916891321.205931
3676.3846405109957,0.7206782094437991,0.06217297787346486,10063,3981946507.8481903
4083.9305575478197,0.9325225217194126,0.10051135882255566,11434,5558088084.39344
7942.26810721128,0.812811588313337,0.051608196415382855,12707,8931285207.329357
6606.1244327404365,0.9007102981231282,0.09749882712456517,12288,7508971683.433756
6705.392175171246,0.9055108142782822,0.0665181480188925,12655,8623716218.911509
5006.455230337833,0.9883773690005762,0.10196207807090071,12138,6935785484.373997
7820.495748273612,0.9763523399450481,0.10451506042379154,12837,9382282275.159346
7494.781435554494,0.8388307879884336,0.055772378838648724,12669,8776969777.293175
6932.010439788706,0.7383598320145326,0.05108739911110944,12066,6964157679.103056
5556.781401912481,0.9774111054450522,0.050350244222491035,12809,8964040259.49736
7926.257628606633,0.7070629274346599,0.06082106989631957,12040,7000196264.602419
5176.460200621041,0.8284120333201181,0.08457230547501988,11521,5782389116.156662
4047.683420422095,0.9566762773949651,0.10002878173489786,11580,5769988185.093338
5918.339167786178,0.927524824348001,0.09264653604690264,12264,7357291120.234085
4910.995292103953,0.7566364045731216,0.11730819898586406,10201,4157995390.413205
5751.924530299639,0.879432519929157,0.0990347038412838,11897,6476776672.038021
5919.143687141732,0.9473743017497762,0.07349372288516348,12542,8178269757.749058
4502.242351728512,0.9832495144374681,0.0829763980899474,12160,6910088361.765076
5190.796229796375,0.949163284714273,0.0975442901527844,12078,6801559106.028261
7367.172014905961,0.7089587483183806,0.11467689214766998,11088,5290442208.078445
4819.515797051003,0.9723778272211994,0.10643190864347067,11931,6475763023.9512005
4159.164561587462,0.728684367407357,0.08188852123570642,10084,4029442471.1392365
3286.9494376175544,0.9417014427194375,0.10307368437145274,10978,4887293774.280939
3571.166251306719,0.9770861041963421,0.0657518885313003,11967,6375735750.951117
7180.926959300194,0.8378322752540598,0.051795158964923885,12626,8608060048.465435
4189.868348345115,0.7537558193197458,0.05629344600450327,10884,4827574462.914415
6533.61486534894,0.7316082272726744,0.08038278113765411,11442,5785161252.966459
6455.608228737507,0.9766244683161409,0.060099004492690816,12904,9572372300.772465
6826.440201080015,0.8773822829279248,0.10832037648106553,12129,7107159492.431463
7438.71576476711,0.8969074570722436,0.08214336046618212,12642,8677957847.977217
5721.510582265141,0.7673908226244004,0.05492471316306517,11785,6258549918.778172
3523.3437906711943,0.9294060614893286,0.07181438825156913,11569,5694547353.387682
4993.0858688829685,0.8512489862343597,0.09602952515648108,11402,5609728208.281397
6136.188668175833,0.9149472711853235,0.09295036249233045,12274,7395629495.305216
3617.5599392126032,0.784088570721299,0.051067855874168955,10890,4799660736.041986
7056.878945618191,0.9483590933650541,0.06872205108598889,12871,9490376353.883404
6133.1231047497295,0.9022487349303061,0.10495674848770643,12079,6909982163.8266945
7239.142508232252,0.9808352779615269,0.055819528222512224,13115,10639258948.77125
7467.236964593421,0.9436970732954069,0.08289281062955206,12832,9331781268.793856
5784.365675745424,0.9757293779212228,0.11001766075339761,12251,7304507007.710243
3415.0010408236926,0.8610508905122327,0.10859720010884408,10298,4192124364.7439423
6553.73573765804,0.9194097010426621,0.08998809256158202,12437,7917885318.818155
5163.308240497299,0.9146380107362813,0.10320377903825634,11814,6256345568.933392
7184.501009993989,0.8098963525535045,0.08438202530259437,12151,7201334687.120705
4757.070816079195,0.7631048641953195,0.053313756772652765,11320,5455577818.788828
7909.7090364794685,0.7953884661635919,0.11363999902433654,11938,6778217506.302425
5102.966358389025,0.8557453685817686,0.060491838931703866,12013,6661200409.824795
3071.819685194083,0.8510599849989355,0.09208444577457744,10267,4146408274.6285486
3495.7207281840992,0.7270301084214945,0.10595680823168607,8888,3181945810.0610046
5055.791807716043,0.7433258130778119,0.1175436300728291,10154,4120368996.710039
3757.351032121092,0.8274687121928755,0.07633968704100381,10881,4797956461.082702
6907.917322654121,0.7709900825359441,0.06596951222658264,12070,6972799066.761988
4464.354241097047,0.9604504652616129,0.07473641637447738,12132,6854605115.205662
5680.089257416645,0.9211819573687756,0.07497995943179515,12353,7574535704.669493
4820.337851902575,0.794293224034552,0.08326157509450155,11085,5156198177.512925
7643.979916600621,0.8921837796448985,0.08197019967998645,12672,8805379764.816826
4577.584638130057,0.9736116774134742,0.08331756028196588,12130,6871235957.805077
3925.4843786648657,0.9035575376752186,0.0773371608285727,11530,5676087905.971399
6370.17793219134,0.8731374737626949,0.11849199330814057,11846,6422000932.887476
6569.206325355437,0.9685781879400615,0.0787814891541096,12769,8925650667.919312
6847.671615685746,0.8934177106844898,0.07892709347912279,12519,8191018563.521244
4133.4634007702425,0.8966495845969498,0.0892103097771216,11392,5510801504.702171
4777.814853360664,0.9966882255764422,0.054970589248992015,12607,8196051616.734947
6091.042307611865,0.8407701264884235,0.09598861525689267,11836,6386951691.036514
7565.287606126429,0.8983637849009017,0.0917401193761394,12588,8503129230.572647
4658.838386965315,0.7918705195010215,0.10765907773300454,10562,4503889854.32619
4192.629451647194,0.9953096367968701,0.11718145353093629,11635,5867693614.3975315
5552.282027679472,0.7446592671508366,0.08647688781498675,11018,5088504783.298856
4546.761266768561,0.9528197814206955,0.05567887016909507,12345,7407464503.880545
3676.972309315414,0.9015206847791576,0.11576099508785553,10720,4608684973.547285
5417.870643917845,0.9100632324663712,0.06302417337063504,12356,7546284438.085062
7366.97837175414,0.707853081098073,0.09406487700844188,11379,5741077324.143528
6167.264972876897,0.8558926429455395,0.059168731639414544,12375,7681073882.681072
5033.045171633019,0.7097345050940784,0.0556217229588082,10975,4995374607.530115
7872.707622067237,0.840656440872029,0.08563718118665356,12477,8160299248.057899
4320.011043435766,0.7548250538447472,0.09478109291065834,10217,4152943153.434765
5742.654856805932,0.9415793754756063,0.09541141859994381,12246,7282876459.09071
6924.850542740761,0.8923089625328319,0.11857410082393881,12119,7094021251.712465
5014.1495198782695,0.88184207504291,0.09363779470635591,11680,6011786545.386238
3375.9005427954858,0.7647088589291327,0.08317225223736865,9841,3789644283.81022
6648.289632898014,0.9109088699518738,0.05714398099248139,12771,8963126187.034363
5166.427564012531,0.8355873956916495,0.059781006852778464,11923,6495736619.713186
7812.236663809429,0.9499817268215435,0.10066425172926446,12776,9144117128.487358
4354.850742708848,0.84134973233314,0.0789150835422354,11294,5375422240.027807
6156.248363251132,0.9788322180698465,0.057661930602891896,12875,9370889284.59962
5643.707524384128,0.9616744842674859,0.1073479529568522,12182,7091065012.652813
5378.152146535158,0.9065093360393793,0.08694119941527272,12057,6779144093.865467
5472.242141419249,0.8043844503106634,0.08260328641495454,11509,5797135683.037737
7937.658896602396,0.8840154625148503,0.09574293032820516,12577,8507536564.031321
3681.4367753390716,0.8701199540921422,0.0849829104136379,11020,4959352063.043058
7754.596746865401,0.998059199532066,0.06123251887611933,13209,11240111414.034529
4702.765463247866,0.8028122919987013,0.0676626664272007,11365,5515194209.018362
6731.273268453892,0.8775330775911404,0.10873723266269314,12102,7018908122.244429
4451.033267139664,0.7366420911897043,0.08167515573883201,10382,4315891721.536633
5636.991509350546,0.9750138434014711,0.11570478164912276,12138,7007974940.881819
7416.886806498595,0.9396649498920928,0.07978754800901502,12835,9334208853.90851
6217.968502510047,0.9494983520084347,0.10372042964493886,12326,7575773619.873024
4360.97476462807,0.7896433290380398,0.1097400574775304,10312,4232546374.3028135
4676.94319280275,0.7212884109876195,0.10200035454230186,9956,3939701926.9681854
7390.42145783803,0.9076119144493278,0.07522999679280341,12752,9014120051.45188
6943.490073731897,0.9876331874473695,0.06714570035269717,12985,9983192157.04298
7713.458780081864,0.8212602494484144,0.09336920830590795,12264,7526819764.082502
6109.815100654745,0.8437605983672017,0.0886833171095645,11939,6628459400.206842
4254.966831311014,0.9902235039123233,0.11158702568139174,11717,6008187494.858892
3218.5702826656775,0.7117027162457287,0.058338706684952446,9615,3642353883.838641
7225.492226929866,0.7065156633847839,0.07239922279807015,11660,6158252348.117847
5898.680441369995,0.9741404320957361,0.07790941855513989,12592,8352149740.621136
4250.026225539241,0.9278245954731966,0.0712524530796404,11925,6387088706.448797
3325.4756876097376,0.7572275572046648,0.09303978826641096,9448,3522211084.81186
4776.01666308539,0.886986344454473,0.10444082833918945,11415,5608794620.794802
3800.127766040344,0.7541158120252497,0.08744279088188797,9966,3918050665.383177
7750.393660694271,0.9480057708605875,0.09496308190932937,12812,9249636281.726578
5813.959245352904,0.8474725191403167,0.08778931052023556,11880,6448851352.084862
7174.23549997121,0.9721199533773808,0.11128087835676288,12593,8505291450.5243225
5917.104993402114,0.8458220045544501,0.06317331805028908,12214,7199967213.517902
7806.981791533872,0.7917030653917392,0.07933625528082039,12283,7602119143.9784565
6373.081890463608,0.8899015655755005,0.06288659624295861,12541,8211947788.927639
7770.231051951458,0.9293574495687633,0.05682352248681949,13044,10382084510.730791
5269.428380400983,0.7470451141479305,0.05840424456080948,11355,5552486511.887541
3145.8233671604066,0.8805390030417135,0.08086787716812578,10809,4687010919.35373
5041.908741911805,0.9207880916724337,0.06861463693439154,12230,7144599608.024166
7249.226900003695,0.8057408594428849,0.05390556617321933,12485,8125770559.736826
5212.913653200475,0.9746810963552617,0.08540555955174257,12322,7447467362.078033
5079.871470645468,0.70542271147536,0.07106010047917447,10684,4643056164.784492
4026.6248773612906,0.9758022975687741,0.1191595687603618,11388,5493695925.652327
6438.16643708077,0.7822319830517566,0.07885308647421393,11830,6391948498.604996
